MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201509,01,SN,2924
201611,03,CA,12408
201611,03,MU,819
201611,01,NI,24467
201602,03,PK,6116
201702,03,PO,520
201702,01,BN,316
201702,02,KN,2216
201611,01,MY,6249
201707,01,SA,4407
201601,03,CH,13943
201701,03,BO,690
201701,01,LG,429
201604,02,US,154072
201509,02,NG,151
201707,01,RI,367
201506,03,NL,1623
201705,02,CS,215
201709,02,MX,1989
201505,01,PK,16161
201505,02,SA,3196
201511,03,NI,6308
201505,02,MK,634
201508,02,RS,5684
201709,01,AL,186
201709,02,KE,1921
201605,01,KZ,660
201704,01,RP,9358
201704,03,BH,188
201603,01,SU,2220
201611,02,EG,1771
201703,03,IC,355
201608,01,HO,393
201708,03,TZ,740
201503,03,SA,3751
201508,02,JA,3822
201509,03,GZ,71
201511,03,CT,1369
201503,03,BA,463
201706,01,FK,7
201611,02,MZ,179
201703,02,GV,178
201502,03,GH,596
201702,02,ET,561
201709,02,GP,69
201609,02,FJ,518
201505,02,BU,433
201704,03,CS,224
201603,01,AO,517
201709,03,LA,209
201604,02,MG,129
201510,01,WZ,182
201605,02,UV,103
201512,03,ET,1115
201701,02,RW,359
201709,01,SE,66
201707,01,DO,47
201707,03,MA,55
201606,02,SB,1
201604,02,FG,14
201607,02,ZA,1000
201602,02,SL,315
201502,01,RQ,92
201708,03,SL,323
201707,03,GY,190
201503,03,OS,251
201707,01,PS,17
201704,03,NU,112
201502,03,ID,717
201508,03,DJ,197
201505,02,RI,145
201509,01,,20735
201611,01,TS,581
201702,03,SO,1303
201511,03,RW,478
201508,02,NO,658
201612,01,KS,3805
201703,02,ML,136
201606,02,TV,12
201610,02,ID,1753
201610,01,LA,437
201705,01,CJ,123
201503,02,KN,789
201602,03,UY,145
201709,02,ML,85
201508,03,CT,140
201606,01,RE,50
201708,02,TO,115
201608,03,BN,160
201707,03,SM,3
201603,03,KG,295
201604,03,TS,342
201610,03,BK,75
201601,03,BD,158
201512,03,KG,284
201603,03,NS,26
201708,02,RE,9
201603,02,RM,32
201602,02,SV,2
201612,02,CT,139
201611,03,GB,39
201604,02,MH,6
201612,02,TO,48
201608,02,OC,32
201509,03,RN,6
201703,01,TV,3
201507,02,EK,34
201611,03,PS,17
201609,03,TP,4
201505,03,SH,5
201508,18,EK,1
201508,18,UY,16
201701,19,UK,14205
201608,19,SU,1448
201608,19,YM,4437
201702,19,CH,4795
201703,19,US,113803
201507,19,EC,158
201507,18,HO,74
201603,18,CB,173
201603,19,PL,664
201603,18,RS,1664
201706,19,SY,16750
201706,18,CH,1444
201512,18,GA,60
201611,20,SY,101
201605,19,JM,592
201609,19,LE,1256
201607,18,SO,585
201708,20,BG,109
201604,19,HO,587
201510,19,TS,717
201605,18,ID,1051
201608,19,JM,435
201707,19,CY,146
201608,19,AR,323
201512,20,JO,10
201611,19,ES,309
201609,19,PM,258
201607,18,VE,103
201608,18,CE,301
201505,18,VM,230
201505,18,JM,91
201701,18,NP,98
201510,18,MY,260
201612,19,LI,153
201607,19,RO,265
201704,19,OS,766
201706,19,NH,9
201509,19,NU,70
201511,18,RO,103
201512,18,TU,1467
201607,18,SP,421
201608,18,AR,120
201508,19,TS,1020
201512,18,ZA,110
201706,18,SP,257
201707,20,AJ,12
201510,18,LI,156
201506,19,PE,187
201707,18,FJ,72
201707,18,SE,1
201505,19,KN,821
201606,19,GT,219
201607,20,CH,32
201505,18,LE,484
201706,18,CE,243
201603,20,UK,61
201704,18,BT,21
201606,19,LG,66
201708,20,YM,19
201611,18,CM,74
201701,18,WS,7
201702,18,NR,15
201603,18,UV,85
201607,18,LH,10
201703,18,MZ,11
201612,19,BT,37
201506,18,WE,154
201504,18,RQ,18
201608,18,GY,50
201602,20,ES,8
201506,18,WZ,24
201701,18,CT,47
201703,20,RW,9
201511,18,GG,20
201604,18,KV,17
201509,18,CJ,8
201610,19,RM,28
201509,18,EN,125
201602,19,UZ,110
201601,20,RW,7
201607,18,MV,20
201603,18,GQ,17
201601,18,HU,51
201609,19,KR,43
201504,18,AE,168
201702,18,GG,20
201701,20,GT,19
201612,19,BD,30
201512,19,MV,49
201612,20,EZ,1
201508,20,BU,6
201612,19,GJ,22
201511,20,KZ,1
201606,18,AC,6
201511,19,WI,16
201611,19,SE,8
201601,19,EK,8
201612,18,RN,2
201708,18,RM,3
201701,01,TP,10
201707,02,LS,5
201707,02,FP,12
201609,03,PC,4
201510,03,SM,4
201705,02,MB,1
201704,02,CN,2
201612,01,CQ,2
201507,02,NC,3
201702,20,LH,4
201704,18,FM,1
201703,19,EK,5
201607,19,PC,2
201508,20,ER,2
201503,03,NT,3
201507,19,PF,1
201503,01,TL,1
201512,19,IM,2
201705,18,KR,1
201506,20,EZ,3
201705,03,AY,75
201705,03,TU,5850
201703,01,SA,4374
201508,01,EG,6536
201509,01,JO,2201
201705,02,UZ,145
201503,03,SZ,3099
201503,03,EI,3765
201509,02,EI,4302
201609,02,SA,3035
201506,01,BF,1070
201605,03,WA,291
201708,01,PK,14584
201607,03,JA,4168
201707,02,HK,580
201707,01,PK,13431
201601,03,CS,443
201601,01,ZA,1921
201608,01,BA,670
201609,01,ID,4597
201701,01,GJ,190
201603,01,IN,30064
201603,02,GM,4859
201507,02,UP,2363
201605,02,MX,3157
201705,02,EZ,576
201709,02,ZI,989
201706,01,JM,1547
201703,01,LI,1041
201511,02,NG,169
201504,01,PO,769
201508,03,AU,1120
201708,01,CT,225
201707,03,YM,401
201703,03,MX,3116
201504,02,GH,2219
201612,03,ID,2371
201612,03,IT,3018
201706,03,UZ,354
201603,02,ID,2261
201610,01,NP,1443
201503,02,BX,336
201708,02,SU,915
201503,02,CD,406
201609,01,GG,347
201506,03,BM,567
201612,02,KE,2389
201606,02,DA,802
201612,02,ET,536
201503,02,VT,97
201502,02,EG,1349
201704,03,EC,306
201709,02,JE,295
201505,02,KS,1496
201612,01,AL,391
201707,03,GK,54
201510,02,RQ,281
201703,01,AQ,30
201510,03,PE,1196
201609,03,CY,732
201612,02,WE,786
201608,03,AL,225
201504,01,PE,746
201512,02,NP,985
201502,03,TH,595
201505,03,BB,207
201509,03,MR,29
201707,01,UZ,189
201709,01,KG,203
201503,02,DJ,97
201508,03,GK,65
201609,01,KT,5
201601,01,KG,396
201606,03,WI,36
201611,02,PA,38
201701,03,SI,159
201503,02,MC,51
201601,03,MR,56
201705,03,,11155
201703,02,,11269
201702,03,KU,565
201503,02,SU,1040
201509,03,AR,828
201611,03,GR,2414
201503,02,HK,677
201603,01,CF,557
201612,01,CE,2121
201704,01,SV,21
201601,01,TT,48
201505,03,CT,172
201510,03,BU,904
201703,02,NH,59
201507,03,AY,58
201507,03,GT,209
201708,01,NC,37
201503,03,BB,230
201508,03,PA,116
201709,02,TN,81
201502,02,NF,3
201506,01,FG,16
201508,02,NC,4
201707,02,SE,33
201503,01,DO,61
201611,03,BK,57
201705,01,NE,10
201703,01,FP,28
201506,02,PG,10
201704,01,RN,18
201504,01,FG,5
201508,18,LY,727
201603,19,IN,11073
201507,18,NU,38
201702,18,GH,290
201511,19,CA,6814
201703,19,GZ,433
201507,19,NZ,1281
201610,19,AF,10768
201703,19,TD,465
201703,18,FJ,92
201612,19,IT,3201
201602,19,BR,1274
201612,19,IS,8430
201704,19,IR,3880
201709,18,FR,585
201706,19,RW,305
201505,19,KS,1088
201510,19,SP,1355
201604,19,SF,3767
201609,18,NG,41
201503,18,NP,280
201608,19,MI,265
201604,19,BA,311
201601,19,KV,114
201509,18,HU,324
201604,19,OS,234
201604,18,ZA,110
201604,19,HA,178
201704,18,QA,154
201708,20,IS,116
201504,18,YM,1075
201610,18,RO,140
201705,19,MA,45
201511,19,MR,46
201503,19,BA,317
201601,19,PO,373
201702,19,BU,162
201605,19,BP,22
201511,18,NU,24
201610,19,HR,133
201609,19,AC,11
201703,19,TZ,258
201703,18,SL,50
201507,19,PO,235
201708,18,TW,55
201503,18,,4348
201610,19,BF,362
201612,18,AG,73
201609,18,MK,21
201708,18,BF,40
201608,18,EK,10
201506,18,TH,197
201606,18,AL,102
201608,18,RW,100
201612,20,BK,28
201504,18,JE,84
201605,20,UP,12
201708,18,TX,18
201603,20,VE,16
201505,18,AU,83
201503,18,UY,7
201503,18,TX,15
201708,18,LT,26
201610,18,MD,9
201609,19,MP,36
201706,19,RM,45
201511,20,BE,19
201611,18,LH,52
201708,20,,16
201511,18,CS,30
201504,19,PA,30
201612,20,MX,12
201509,20,HR,25
201604,20,LY,17
201702,18,HR,29
201602,18,NU,28
201512,18,BL,24
201707,20,TH,3
201504,20,SP,5
201506,18,PC,9
201601,18,GQ,16
201507,20,RI,11
201612,02,PS,6
201702,03,PS,11
201709,02,FP,9
201602,03,IM,2
201601,02,TL,3
201603,18,VI,1
201612,20,FJ,1
201511,18,RM,1
201502,18,HO,7
201706,03,IM,1
201506,20,KZ,2
201601,20,KN,2
201706,18,AY,1
201706,18,LS,3
201707,01,IS,13428
201705,01,ES,416
201604,03,SN,1665
201604,02,SY,5612
201701,01,FR,11504
201701,01,TS,807
201504,01,AS,25275
201705,01,PK,15535
201511,03,AS,12821
201511,03,TI,568
201705,01,UP,2535
201706,03,US,125166
201512,02,AS,10044
201706,01,BE,2751
201607,02,ID,2400
201611,01,IN,34690
201608,01,SW,1817
201604,03,BG,1709
201503,01,AS,28301
201606,02,KE,3096
201708,01,MY,5205
201508,03,CA,8544
201603,03,NZ,2360
201502,03,CA,3228
201502,03,TU,1265
201503,01,WA,1254
201511,02,SG,146
201708,03,JA,4711
201704,02,CS,146
201601,02,NZ,1968
201612,01,UK,40488
201612,02,DR,140
201604,03,JM,692
201608,01,TH,4536
201703,02,CF,293
201705,03,LE,726
201708,03,IZ,2249
201505,01,CH,18847
201511,02,VC,37
201607,01,FK,19
201612,01,TH,2730
201705,01,BA,771
201508,01,GT,704
201507,02,PL,690
201607,01,PO,977
201608,02,AL,194
201505,01,GM,8732
201609,03,LG,397
201609,03,BP,69
201504,02,AJ,554
201701,01,GV,318
201609,01,GI,167
201504,03,EG,2314
201706,02,GT,165
201709,03,NS,11
201502,01,GI,61
201510,02,NR,269
201702,01,FM,26
201611,02,MG,142
201510,02,OD,484
201704,03,EZ,473
201708,02,BD,85
201708,03,GK,45
201705,03,RB,235
201505,03,BM,793
201505,01,LO,247
201609,03,BK,86
201512,03,HU,498
201503,01,HR,396
201509,03,ES,124
201512,02,HO,132
201706,01,ST,134
201612,03,SG,294
201612,01,LO,175
201701,01,FO,5
201506,03,CM,319
201508,03,TZ,417
201508,03,PM,479
201512,01,DR,240
201503,02,NG,192
201605,03,MV,89
201611,03,MR,51
201612,01,RM,61
201707,02,PA,33
201611,02,SP,1720
201704,02,MO,360
201704,03,MI,411
201707,01,KT,10
201708,03,BD,101
201505,01,SN,2483
201706,01,VT,325
201706,02,DR,115
201601,02,MU,258
201506,01,MZ,535
201703,02,BY,165
201610,02,AC,86
201502,01,CD,293
201604,02,UV,92
201506,01,BH,443
201611,03,TP,8
201602,02,CF,217
201612,03,DR,135
201601,03,NU,136
201705,02,VC,22
201506,01,VC,73
201701,01,YI,7
201702,01,BP,89
201601,03,EK,51
201507,03,TN,62
201704,03,DO,12
201512,03,AY,50
201607,02,PF,14
201606,01,CW,123
201601,03,MH,4
201506,03,BY,303
201507,01,WI,33
201504,01,TL,5
201605,03,CV,11
201709,02,FK,2
201502,03,AV,19
201609,18,SY,2870
201607,19,MX,2793
201603,19,VM,1343
201601,19,TH,1061
201609,19,EI,2448
201609,19,KE,2482
201606,18,NI,3323
201507,18,CH,1312
201610,19,GM,4285
201704,19,JM,372
201505,18,BG,1418
201608,18,IC,16
201610,19,JM,636
201707,19,KE,2499
201505,18,ID,553
201701,19,NO,671
201606,18,KZ,67
201606,19,JO,2206
201703,19,KS,2700
201511,18,SO,430
201705,18,ID,688
201611,19,KS,1299
201611,19,SA,2525
201602,18,AE,136
201601,19,CM,781
201611,19,ML,475
201612,18,IR,805
201609,18,SZ,153
201708,19,GQ,1327
201609,19,PE,616
201605,18,AJ,117
201611,19,CF,362
201503,18,IT,771
201505,20,IS,235
201709,19,EG,1480
201508,18,CO,178
201605,19,CY,154
201603,19,CS,73
201612,19,HO,165
201511,19,VE,598
201511,18,YM,346
201702,19,QA,172
201603,18,KU,89
201602,19,MP,15
201708,18,SG,7
201707,18,BK,23
201612,19,MI,209
201705,19,EN,126
201509,19,FM,7
201604,18,CQ,2
201611,19,RN,3
201707,18,RW,67
201504,18,LA,31
201702,18,GA,120
201608,19,GV,84
201707,19,SG,148
201604,20,EG,36
201610,19,CO,907
201610,18,DA,119
201702,18,SN,165
201511,18,CD,150
201709,18,BB,13
201510,18,BF,58
201603,18,MG,12
201510,18,CF,140
201603,19,SE,16
201505,18,BX,11
201509,18,BX,9
201701,20,BR,168
201509,18,GG,22
201502,18,MG,2
201511,19,NR,11
201606,19,NC,15
201608,19,SE,14
201512,18,MD,9
201709,19,WS,34
201704,18,WZ,19
201502,19,VT,6
201707,18,NR,9
201607,20,BU,2
201505,19,NH,14
201708,20,VM,17
201511,20,BY,9
201512,20,SO,9
201507,01,LS,11
201703,01,RN,5
201509,02,FO,3
201709,19,GB,18
201705,20,SP,8
201609,18,FM,2
201704,01,NF,1
201502,02,KR,5
201512,02,SM,4
201605,02,NT,1
201612,20,BE,4
201512,18,KR,3
201607,18,MB,1
201603,19,DO,6
201503,19,MB,2
201506,20,TZ,3
201703,20,NZ,2
201601,18,TK,1
201707,02,IN,16919
201708,01,RS,15804
201708,02,RB,183
201610,03,UK,25918
201607,01,PK,17103
201607,01,JE,966
201607,02,AY,56
201701,01,NO,1719
201707,03,CO,454
201607,01,RW,1336
201605,02,VM,2790
201509,01,EG,6171
201510,01,IN,31193
201504,01,NG,513
201601,01,WE,1120
201601,02,MX,3249
201705,01,VM,3126
201512,01,MY,6168
201706,01,EC,243
201706,02,MU,195
201709,01,PA,38
201608,01,YM,2319
201608,02,CH,10416
201702,02,GV,96
201709,03,CO,1494
201505,01,CA,17412
201503,03,KE,1924
201508,03,SN,1898
201704,03,SN,1354
201603,02,TX,205
201606,03,ZA,649
201609,03,SO,890
201507,01,KE,5773
201708,01,EK,60
201702,01,CM,509
201702,01,YM,3564
201611,02,KN,737
201702,02,PL,859
201608,02,NZ,2577
201709,02,NO,433
201509,02,PL,1134
201508,01,CF,660
201607,01,HO,318
201709,03,CS,126
201709,01,FJ,650
201609,03,ML,282
201504,01,HU,882
201506,01,RP,8834
201608,03,MV,157
201703,03,PM,299
201703,03,MP,186
201509,02,ES,186
201604,03,GA,231
201504,03,UP,3098
201508,01,HA,888
201510,01,AM,1972
201504,02,MI,522
201704,01,TD,1108
201601,03,LA,688
201705,03,WS,144
201511,03,JM,648
201703,01,GJ,202
201509,02,SI,194
201507,01,WS,312
201706,02,JM,644
201706,01,AY,116
201503,03,WE,415
201506,01,CM,593
201611,03,MJ,50
201611,02,RB,212
201707,01,PA,95
201708,03,UV,162
201701,03,HR,240
201603,02,NU,105
201601,02,GV,106
201601,02,BC,332
201608,02,SG,264
201512,01,AC,96
201512,03,CI,366
201506,01,LA,196
201512,02,LA,137
201510,02,TV,10
201609,03,FM,81
201701,02,VC,61
201611,03,CQ,6
201504,01,IS,13606
201602,03,AE,2331
201703,03,BF,412
201705,02,BM,524
201704,03,LA,173
201611,03,GM,7420
201703,02,CJ,106
201609,03,NO,1183
201612,03,GR,1871
201606,02,LI,656
201709,01,TV,5
201704,03,CG,83
201510,02,AM,663
201708,02,CS,182
201706,03,WE,382
201704,02,MD,130
201602,02,CM,240
201610,01,MP,189
201506,02,BL,121
201509,03,BT,168
201602,03,SG,186
201708,03,TX,122
201604,01,TV,15
201510,01,MG,177
201510,03,AC,120
201607,03,AA,19
201611,02,GI,62
201503,03,VI,26
201604,01,YI,21
201607,02,FK,11
201601,03,VQ,28
201601,02,GJ,63
201502,03,HR,87
201507,03,AC,54
201504,02,AC,80
201603,01,GB,52
201606,02,TK,1
201707,02,TL,4
201512,02,AV,14
201704,19,TU,6215
201705,18,TU,927
201601,18,UK,3845
201609,18,UK,4292
201609,18,GM,990
201506,19,GM,2835
201604,18,IR,857
201607,19,SW,500
201705,19,AE,565
201707,19,EG,3574
201604,19,DJ,104
201610,18,SA,808
201607,19,TS,1333
201511,18,IT,479
201605,19,CO,715
201507,19,AE,493
201602,19,ID,1181
201607,18,LY,515
201607,19,SN,682
201610,19,ET,1398
201604,19,QA,282
201601,19,ZI,716
201511,18,JM,84
201605,19,OD,580
201612,19,BG,2581
201509,18,SF,986
201708,19,VQ,30
201706,19,CJ,26
201609,18,AR,104
201709,18,PK,1078
201505,19,BU,197
201506,19,CF,223
201707,18,GR,248
201507,19,MA,57
201504,19,TI,187
201502,18,VE,68
201607,20,PL,52
201507,18,BF,68
201509,19,CI,348
201704,18,AL,42
201610,20,SO,5
201705,19,TO,26
201608,18,SG,20
201703,18,SO,662
201502,18,DA,89
201705,18,MO,126
201601,19,GK,30
201704,18,TI,21
201601,19,EN,52
201605,20,KN,3
201611,20,OD,37
201601,18,NR,40
201701,18,FI,33
201505,20,CT,17
201508,20,UP,23
201507,20,KS,4
201703,20,SP,6
201603,18,MU,36
201606,18,ST,5
201610,20,IR,30
201709,18,MB,1
201604,20,BG,15
201704,20,CF,1
201510,19,FK,7
201603,19,VC,10
201612,18,MJ,11
201509,19,SE,9
201502,20,KU,2
201504,18,BB,20
201702,03,TV,2
201606,01,PG,12
201606,03,LQ,1
201504,01,NE,3
201610,18,VQ,7
201701,02,FG,1
201706,19,NR,3
201602,20,YM,5
201602,18,GJ,11
201606,20,MO,1
201612,19,PU,2
201605,19,RN,1
201604,19,LS,5
201611,20,KE,3
201511,18,PC,1
201611,20,BH,1
201604,19,IO,1
201509,19,FG,1
201511,19,GP,1
201709,20,AE,1
201602,03,SP,2340
201705,03,BC,233
201702,03,IN,15107
201702,01,IZ,7301
201509,02,IN,17167
201507,02,MY,3568
201507,03,CA,10375
201507,03,SU,851
201609,01,KS,4905
201506,01,BL,210
201708,02,FI,435
201607,03,FR,6970
201512,01,NL,2404
201608,02,ET,847
201612,02,AS,9660
201505,02,PK,5928
201605,03,AS,12352
201607,01,NU,167
201609,03,TU,4981
201603,02,BR,2040
201509,01,AE,2671
201506,01,KE,3322
201605,01,PP,513
201706,03,OS,199
201706,03,NO,954
201503,01,DR,337
201707,03,SL,145
201707,01,MD,300
201504,02,AM,1778
201508,02,CA,9426
201704,01,WA,484
201510,02,KE,2263
201612,01,PK,15933
201506,02,CT,103
201702,03,BB,140
201704,02,EZ,300
201611,01,CB,1324
201503,02,GZ,118
201606,03,RO,1002
201607,02,VI,26
201706,02,LE,658
201604,01,EC,1382
201612,02,TH,1185
201709,01,RE,37
201609,02,WA,320
201701,03,UY,126
201509,03,MI,292
201505,02,HO,105
201502,02,OS,64
201507,02,PE,361
201709,03,SU,724
201708,03,GT,249
201605,01,OC,60
201512,03,RE,18
201612,02,LE,740
201512,01,GG,449
201512,03,RM,75
201606,02,SI,81
201505,03,JE,330
201708,02,EC,105
201503,02,HR,189
201507,03,WS,145
201607,01,AV,35
201705,03,GJ,78
201708,02,UV,102
201602,01,PP,287
201601,01,MJ,77
201512,02,TS,252
201609,02,KR,31
201511,02,DO,46
201507,01,,21324
201605,01,CM,869
201709,01,UG,1456
201606,02,BO,445
201708,01,CG,306
201706,02,LI,457
201602,01,BL,391
201505,01,BN,264
201502,02,BF,215
201705,02,BD,83
201606,03,LS,27
201507,02,ST,34
201702,03,CT,57
201506,01,DJ,146
201603,02,TO,23
201507,01,NS,23
201508,01,WI,113
201609,03,SE,179
201609,02,PU,40
201604,01,AN,27
201508,01,PG,6
201701,02,AQ,9
201610,02,NS,15
201603,02,KR,10
201508,03,RM,46
201505,01,ST,93
201503,01,IM,19
201608,02,CV,9
201605,03,GP,5
201706,01,AV,37
201601,03,GP,9
201508,20,CA,17
201502,19,SZ,303
201703,18,RP,1334
201703,19,ID,1579
201512,19,TU,13654
201512,19,TD,230
201707,18,GV,3
201707,18,SW,253
201707,18,TS,49
201707,19,MJ,85
201507,19,RB,499
201703,18,SN,132
201503,19,LI,222
201503,18,KS,364
201511,18,SZ,205
201611,18,BF,52
201611,19,LE,1216
201606,19,KZ,430
201606,19,SA,2690
201606,18,UY,44
201605,19,SY,19977
201605,19,IT,2235
201612,19,GH,768
201602,18,CJ,16
201706,18,RS,1488
201605,19,MO,279
201602,19,BK,135
201604,18,HK,87
201509,19,SN,516
201603,19,BM,735
201509,18,CO,166
201610,18,US,36408
201610,18,CA,1921
201611,19,AE,648
201504,19,KS,1349
201709,19,BO,275
201601,18,CT,130
201601,18,KE,727
201610,19,NL,980
201610,19,LO,77
201610,19,FJ,148
201505,19,AS,6278
201511,19,KT,82
201704,19,BO,157
201701,19,SI,68
201701,18,PL,230
201503,19,QA,320
201504,19,GA,171
201512,18,CO,137
201506,19,VM,1131
201504,19,JO,1095
201506,18,SF,1012
201610,19,BU,263
201612,19,AM,916
201502,20,AS,11
201611,19,RI,89
201706,18,BF,103
201604,18,SL,57
201706,19,GT,158
201709,19,AM,271
201612,18,IV,8
201611,19,MD,66
201709,20,LY,5
201505,19,DR,99
201701,19,GG,77
201605,18,WS,24
201706,19,,10154
201605,19,HU,419
201612,18,VE,101
201703,18,GY,63
201506,19,AG,895
201705,19,LA,139
201612,19,RI,167
201605,19,SH,1
201702,19,CQ,4
201503,18,BH,60
201701,18,RE,1
201703,19,WZ,33
201610,18,PE,118
201703,18,VQ,5
201610,20,UG,8
201612,20,TU,49
201506,19,WS,38
201709,18,NO,40
201510,18,TX,14
201709,18,UZ,20
201507,18,TO,9
201708,20,LE,4
201602,20,NL,7
201605,20,KE,9
201505,19,MG,61
201608,18,NS,1
201708,18,BL,11
201607,18,BT,7
201701,18,DJ,14
201602,19,LS,9
201507,19,CW,18
201607,20,GY,1
201703,19,PG,3
201503,20,SO,17
201510,19,RN,3
201512,18,KT,3
201601,18,LG,12
201605,19,IM,7
201612,18,CS,6
201609,20,TS,4
201601,02,NC,11
201502,03,YI,1
201511,18,CW,6
201610,03,HQ,1
201602,20,PM,2
201706,20,TI,1
201504,20,TZ,4
201704,18,PS,3
201507,20,JM,1
201607,20,CU,3
201502,18,DJ,1
201703,18,BT,7
201502,03,GP,1
201703,18,PS,2
201705,02,JE,518
201608,02,TH,2022
201608,01,ID,4794
201602,01,LU,329
201702,03,IR,5457
201702,02,IT,2576
201509,03,GR,3072
201503,02,UY,128
201703,03,TZ,672
201709,03,LY,929
201507,01,BE,2100
201609,02,GH,3345
201609,01,FI,899
201609,02,LE,750
201702,03,AM,805
201605,03,CH,13904
201606,01,EI,8317
201607,03,TT,19
201707,01,GM,10837
201512,02,RP,4494
201608,03,SW,844
201610,01,AE,2680
201509,01,WS,307
201507,01,MT,1192
201605,02,NZ,2447
201608,01,LG,256
201709,03,PK,3321
201511,01,IT,5380
201511,03,IZ,3069
201606,02,NO,920
201504,03,CA,10051
201704,02,SP,1896
201704,03,GR,1503
201708,03,TN,45
201611,02,EZ,390
201512,02,KZ,314
201612,02,BU,323
201701,01,IT,5894
201507,02,GA,404
201610,03,HK,723
201611,03,ZI,1204
201507,02,PM,265
201510,01,VE,1000
201505,02,CU,1118
201704,03,WA,263
201603,03,CO,825
201609,03,CU,2062
201606,02,WI,48
201608,01,PP,502
201503,03,NH,422
201512,02,IT,2617
201606,02,OD,316
201607,02,MV,98
201703,01,MA,196
201609,03,EN,406
201709,03,IV,111
201505,01,IC,230
201505,01,GA,809
201502,01,JA,1946
201611,01,MG,288
201703,01,NU,308
201604,01,GK,187
201704,01,GZ,179
201504,02,PO,387
201510,02,GA,345
201702,01,NC,56
201701,02,WA,202
201512,01,SE,298
201506,02,MV,243
201509,03,DR,155
201602,03,WI,113
201604,03,GK,130
201704,01,IV,128
201602,03,VC,47
201505,03,RE,27
201506,03,MG,149
201605,02,FP,23
201505,03,VC,22
201506,01,GQ,401
201707,03,RO,785
201511,03,AE,1987
201705,03,NP,907
201605,02,LG,207
201508,02,TX,250
201709,02,HU,461
201706,03,AU,528
201706,02,DJ,186
201601,03,BH,359
201604,02,BK,85
201611,01,CJ,200
201504,03,KU,653
201702,02,TT,45
201604,01,CT,241
201709,03,CG,63
201704,03,GT,187
201607,01,TN,131
201512,01,CG,153
201706,03,AC,41
201502,02,MO,137
201511,02,BH,128
201503,03,FP,34
201608,01,FM,60
201602,03,CW,44
201702,02,AC,39
201510,03,MH,8
201503,03,UV,55
201510,02,PG,13
201704,03,CW,15
201506,01,KT,27
201611,02,FK,8
201512,03,VQ,22
201612,02,SV,6
201508,19,FI,125
201502,19,UG,237
201608,19,IT,2449
201611,19,CO,592
201708,18,SF,3948
201707,19,NL,812
201707,18,CD,73
201702,19,KN,3793
201509,19,CA,5469
201606,18,SZ,203
201703,18,TU,786
201605,19,BE,1696
201612,19,JA,4043
201704,19,WE,860
201606,19,BC,143
201604,18,JE,117
201510,18,IT,562
201510,18,JO,337
201608,19,LE,1488
201707,19,FJ,89
201510,19,NZ,1056
201704,18,BR,227
201702,19,GY,271
201610,18,AE,165
201611,19,UG,1627
201612,19,TW,547
201507,18,ID,257
201608,19,ES,269
201603,19,HK,269
201512,18,JM,99
201703,20,BK,35
201511,19,RQ,81
201503,18,AU,204
201611,18,SN,183
201605,20,ZI,3
201601,19,AJ,445
201706,18,PE,44
201506,20,TU,122
201503,18,GR,426
201610,18,NG,240
201606,19,LO,71
201701,18,MZ,40
201611,19,RO,267
201510,19,PS,16
201607,18,GT,48
201610,19,CY,176
201507,19,UZ,266
201506,19,SG,130
201511,19,EC,88
201505,19,IC,114
201502,19,,3139
201707,19,BH,223
201601,19,AE,710
201601,18,BM,100
201507,19,RO,169
201602,19,GG,111
201707,18,IC,18
201512,20,SU,11
201603,18,KZ,34
201506,19,KZ,74
201612,19,MU,78
201609,18,BB,13
201608,20,SA,9
201601,18,LH,38
201511,20,NI,55
201702,19,MI,221
201612,19,AL,114
201506,19,FI,154
201504,18,MA,5
201505,19,FJ,72
201604,19,MC,11
201703,18,MR,16
201603,19,SC,8
201706,18,NH,3
201701,19,SC,6
201605,18,GJ,6
201505,18,VQ,15
201612,18,LG,7
201506,18,LG,3
201503,20,AU,2
201607,01,YI,9
201708,20,NG,1
201708,02,CQ,5
201708,18,TO,12
201707,03,SH,3
201603,18,MC,1
201512,19,PG,3
201612,19,SM,2
201706,20,SW,1
201606,20,MD,2
201504,19,IM,2
201605,01,FR,12353
201609,02,RI,189
201610,02,EG,1962
201604,03,SA,6452
201604,03,AE,1665
201509,02,KE,2341
201606,01,GR,3396
201504,02,SL,352
201601,03,IN,16045
201611,03,EI,4751
201608,01,PK,20551
201608,03,BM,882
201702,03,NO,1186
201702,01,SP,3698
201708,01,AE,1780
201503,03,PP,178
201503,02,MX,2021
201706,01,SW,1878
201603,02,EC,214
201603,01,VM,2996
201511,03,UV,83
201601,02,TO,79
201612,02,AL,226
201604,01,GV,161
201507,02,AM,702
201708,02,BN,181
201606,02,GI,166
201705,01,MU,377
201511,01,BO,884
201602,01,CI,974
201608,03,IZ,2356
201705,01,RO,1024
201705,02,TH,1434
201601,02,FI,318
201706,01,RI,496
201509,01,AO,489
201701,02,NP,707
201708,01,LU,149
201609,02,UV,101
201608,01,GZ,254
201603,01,ES,361
201708,01,LA,324
201503,03,MU,653
201703,01,KV,420
201703,02,PM,298
201503,02,IT,2781
201708,03,WA,290
201512,01,TD,932
201512,01,MG,284
201510,02,EZ,528
201511,02,KN,688
