MentionSourceName,ActionGeo_CountryCode,Number_Mentions
timesofisrael.com,RE,21
thehindu.com,GB,25
timesofisrael.com,AY,1
MentionSourceName,ActionGeo_CountryCode,Number_Mentions
theguardian.com,CO,1373
washingtonpost.com,LO,247
chinadaily.com.cn,CT,60
thehindu.com,BC,29
france24.com,MC,30
thehindu.com,VT,39
chinadaily.com.cn,KV,32
dailytelegraph.com.au,FO,2
timesofisrael.com,BP,1
